group_id,click_count,impression_count,conversion_count,date
53494,1,1,0,2024-10-16
126538,4,32,0,2024-10-16
185546,1,2,0,2024-10-16
1061,1,7,0,2024-10-16
94931,0,5,0,2024-10-16
94901,2,21,1,2024-10-16
185544,2,80,1,2024-10-16
145510,1,5,0,2024-10-16
64301,2,45,0,2024-10-16
1125,2,19,0,2024-10-16
1127,0,6,0,2024-10-16
101224,2,45,1,2024-10-16
4223,1,4,0,2024-10-16
161263,1,12,0,2024-10-16
4256,0,36,0,2024-10-16
64301,1,38,0,2024-10-16
1125,2,46,0,2024-10-16
145510,0,1,0,2024-10-16
101255,0,6,0,2024-10-16
1127,1,4,0,2024-10-16
40059,0,3,0,2024-10-16
64462,0,5,0,2024-10-16
126533,10,136,1,2024-10-16
1853,1,1,0,2024-10-16
99116,2,66,0,2024-10-16
102278,1,131,0,2024-10-16
126505,3,21,0,2024-10-16
103299,0,2,0,2024-10-16
2109,0,1,0,2024-10-16
1080,2,9,1,2024-10-16
2129,0,1,0,2024-10-16
1102,0,4,0,2024-10-16
1753,0,5,0,2024-10-16
1758,0,1,0,2024-10-16
1081,0,10,0,2024-10-16
2141,0,1,0,2024-10-16
2149,0,1,0,2024-10-16
2148,2,25,0,2024-10-16
2150,0,1,0,2024-10-16
144446,0,1,0,2024-10-16
185505,1,8,0,2024-10-16
2135,0,1,0,2024-10-16
95970,0,1,0,2024-10-16
1094,9,201,3,2024-10-16
52758,0,48,0,2024-10-16
52708,5,73,0,2024-10-16
181335,0,13,0,2024-10-16
181341,0,18,0,2024-10-16
64336,3,17,0,2024-10-16
52725,0,10,0,2024-10-16
145519,1,1,0,2024-10-16
1097,0,1,0,2024-10-16
181320,0,3,0,2024-10-16
126547,3,26,0,2024-10-16
119143,0,6,0,2024-10-16
53494,1,6,1,2024-10-16
185546,0,3,0,2024-10-16
126538,5,46,0,2024-10-16
1128,0,3,0,2024-10-16
144473,0,1,0,2024-10-16
1061,12,82,2,2024-10-16
94931,0,4,0,2024-10-16
94901,0,7,0,2024-10-16
185544,7,98,0,2024-10-16
145510,1,1,0,2024-10-16
1125,0,23,0,2024-10-16
64301,1,91,0,2024-10-16
1127,1,9,0,2024-10-16
1127,0,1,0,2024-10-16
1094,0,2,0,2024-10-16
101224,0,1,0,2024-10-16
4256,0,1,0,2024-10-16
1094,2,34,0,2024-10-17
1075,0,12,0,2024-10-17
1087,4,14,0,2024-10-17
101224,3,124,1,2024-10-17
1061,4,20,0,2024-10-17
1062,0,7,0,2024-10-17
94901,1,4,0,2024-10-17
161302,3,46,0,2024-10-17
52708,0,1,0,2024-10-17
52758,0,15,0,2024-10-17
53494,1,4,0,2024-10-17
1086,1,16,0,2024-10-17
1101,0,10,0,2024-10-17
2013,1,18,0,2024-10-17
119143,0,6,0,2024-10-17
126547,0,1,0,2024-10-17
126555,0,6,0,2024-10-17
1127,0,5,0,2024-10-17
52740,11,56,9,2024-10-17
101225,1,2,1,2024-10-17
94867,0,1,0,2024-10-17
101237,0,4,0,2024-10-17
126521,0,2,0,2024-10-17
1112,1,15,0,2024-10-17
101191,0,12,0,2024-10-17
161294,0,15,0,2024-10-17
1095,0,9,0,2024-10-17
126536,0,1,0,2024-10-17
1097,0,8,0,2024-10-17
126528,0,2,0,2024-10-17
101205,0,1,0,2024-10-17
1055,0,2,0,2024-10-17
101231,0,1,0,2024-10-17
64335,2,28,0,2024-10-17
94900,2,15,0,2024-10-17
52725,0,1,0,2024-10-17
64301,0,29,0,2024-10-17
1120,0,5,0,2024-10-17
145508,0,1,0,2024-10-17
64336,0,6,0,2024-10-17
101192,0,1,0,2024-10-17
95048,0,2,0,2024-10-17
126538,0,2,0,2024-10-17
95819,0,1,0,2024-10-17
1128,1,12,0,2024-10-17
101250,0,3,0,2024-10-17
1715,0,1,0,2024-10-17
64334,3,64,0,2024-10-17
119176,0,1,0,2024-10-17
101242,0,2,0,2024-10-17
101227,3,13,0,2024-10-17
126533,9,95,0,2024-10-17
126668,0,1,0,2024-10-17
118096,0,2,0,2024-10-17
127184,0,1,0,2024-10-17
101352,0,1,0,2024-10-17
94918,22,29,0,2024-10-17
185544,1,7,0,2024-10-17
101195,0,2,0,2024-10-17
94903,1,4,0,2024-10-17
126520,0,11,0,2024-10-17
101403,0,2,0,2024-10-17
101879,0,1,0,2024-10-17
101882,0,1,0,2024-10-17
145626,2,10,0,2024-10-17
126654,0,3,0,2024-10-17
101878,0,1,0,2024-10-17
161328,0,1,0,2024-10-17
1125,0,1,0,2024-10-17
101255,0,2,0,2024-10-17
145510,0,1,0,2024-10-17
64348,0,1,0,2024-10-17
65099,0,4,0,2024-10-17
126529,0,2,0,2024-10-17
94871,0,2,0,2024-10-17
64295,0,2,0,2024-10-17
185505,0,2,0,2024-10-17
94907,0,1,0,2024-10-17
101217,0,1,0,2024-10-17
161263,0,1,0,2024-10-17
1242,0,3,0,2024-10-17
126505,0,3,0,2024-10-17
161303,9,58,0,2024-10-17
161318,0,5,0,2024-10-17
161852,0,1,0,2024-10-17
95637,1,2,0,2024-10-17
1110,1,5,0,2024-10-17
101240,0,6,0,2024-10-17
101211,0,2,0,2024-10-17
4256,0,3,0,2024-10-17
4224,0,1,0,2024-10-17
4274,0,1,0,2024-10-17
99116,0,2,0,2024-10-17
102278,0,36,0,2024-10-17
102279,0,3,0,2024-10-17
1080,1,75,0,2024-10-17
2129,0,1,0,2024-10-17
2141,0,1,0,2024-10-17
2149,0,1,0,2024-10-17
2148,0,6,0,2024-10-17
1102,0,5,0,2024-10-17
2134,0,1,0,2024-10-17
47,2,9,0,2024-10-17
2003,2,3,1,2024-10-17
161481,0,1,0,2024-10-17
1859,0,1,0,2024-10-17
1113,0,2,0,2024-10-17
1100,0,4,0,2024-10-17
1094,0,2,0,2024-10-17
64335,0,1,0,2024-10-17
101195,0,2,0,2024-10-17
1065,0,1,0,2024-10-17
1062,0,1,0,2024-10-17
1087,0,1,0,2024-10-17
161303,0,1,0,2024-10-17
101224,0,9,0,2024-10-17
52758,1,28,0,2024-10-17
181335,0,4,0,2024-10-17
1094,7,99,0,2024-10-17
52708,0,2,0,2024-10-17
181341,2,33,0,2024-10-17
64336,2,18,0,2024-10-17
52725,0,6,0,2024-10-17
145519,0,1,0,2024-10-17
181320,1,12,0,2024-10-17
1097,2,3,1,2024-10-17
1128,1,21,1,2024-10-17
119143,0,26,0,2024-10-17
126547,3,26,2,2024-10-17
126538,1,25,0,2024-10-17
185546,0,5,0,2024-10-17
1061,5,34,0,2024-10-17
94931,10,13,0,2024-10-17
94901,9,38,0,2024-10-17
1112,3,20,2,2024-10-17
185544,5,112,2,2024-10-17
145510,0,5,0,2024-10-17
64301,2,140,1,2024-10-17
1125,0,20,0,2024-10-17
1127,2,9,0,2024-10-17
101224,6,238,1,2024-10-17
4223,0,4,0,2024-10-17
161263,1,6,0,2024-10-17
4224,1,4,0,2024-10-17
4256,1,36,0,2024-10-17
64301,5,115,1,2024-10-17
1125,1,21,0,2024-10-17
145510,0,2,0,2024-10-17
101255,0,5,0,2024-10-17
1127,3,20,0,2024-10-17
64462,1,13,0,2024-10-17
126533,9,81,1,2024-10-17
99116,4,83,0,2024-10-17
102278,4,382,2,2024-10-17
102279,0,11,0,2024-10-17
126505,2,22,0,2024-10-17
2115,0,7,0,2024-10-17
1080,2,26,0,2024-10-17
2129,0,3,0,2024-10-17
1102,0,10,0,2024-10-17
47,3,12,1,2024-10-17
661,0,1,0,2024-10-17
1081,0,9,0,2024-10-17
2141,0,1,0,2024-10-17
2149,0,5,0,2024-10-17
2148,2,13,1,2024-10-17
2151,0,1,0,2024-10-17
185505,1,7,0,2024-10-17
1094,3,120,0,2024-10-18
1075,0,5,0,2024-10-18
1087,1,7,0,2024-10-18
101224,3,108,1,2024-10-18
1061,2,36,0,2024-10-18
1062,0,4,0,2024-10-18
94901,0,5,0,2024-10-18
161302,9,98,0,2024-10-18
52708,0,12,0,2024-10-18
52758,0,36,0,2024-10-18
53494,1,8,1,2024-10-18
1086,0,22,0,2024-10-18
1101,0,13,0,2024-10-18
2013,1,24,0,2024-10-18
119143,0,4,0,2024-10-18
161270,0,1,0,2024-10-18
126547,1,5,0,2024-10-18
1127,0,3,0,2024-10-18
52740,25,85,15,2024-10-18
101225,1,2,0,2024-10-18
94867,0,2,0,2024-10-18
40093,0,1,0,2024-10-18
101237,2,17,0,2024-10-18
126521,0,4,0,2024-10-18
1112,1,9,0,2024-10-18
101191,0,7,0,2024-10-18
161294,0,11,0,2024-10-18
1095,0,14,0,2024-10-18
1097,3,14,0,2024-10-18
101205,1,2,0,2024-10-18
1055,1,4,0,2024-10-18
101231,0,1,0,2024-10-18
64335,2,37,0,2024-10-18
94900,0,36,0,2024-10-18
1079,0,4,0,2024-10-18
185546,0,2,0,2024-10-18
52725,0,1,0,2024-10-18
1120,0,4,0,2024-10-18
101203,1,3,0,2024-10-18
64336,0,6,0,2024-10-18
95048,0,2,0,2024-10-18
1752,0,3,0,2024-10-18
126538,0,4,0,2024-10-18
181335,0,2,0,2024-10-18
1715,0,7,0,2024-10-18
64334,1,77,0,2024-10-18
119176,0,7,0,2024-10-18
127243,0,6,0,2024-10-18
101242,1,2,0,2024-10-18
52758,0,60,0,2024-10-18
101227,1,7,0,2024-10-18
181335,0,10,0,2024-10-18
126533,1,27,0,2024-10-18
1094,9,125,2,2024-10-18
145640,0,1,0,2024-10-18
52708,1,9,0,2024-10-18
1749,1,2,0,2024-10-18
181341,1,23,0,2024-10-18
126668,1,3,1,2024-10-18
64336,1,14,0,2024-10-18
118096,0,1,0,2024-10-18
52725,0,1,0,2024-10-18
101845,0,1,0,2024-10-18
181320,1,8,0,2024-10-18
1097,1,8,0,2024-10-18
94918,0,10,0,2024-10-18
119143,1,19,0,2024-10-18
1748,1,0,0,2024-10-18
126547,1,27,1,2024-10-18
1073,1,6,0,2024-10-18
53494,0,5,0,2024-10-18
126538,1,35,1,2024-10-18
185544,0,11,0,2024-10-18
185546,0,8,0,2024-10-18
1061,5,41,1,2024-10-18
145505,0,1,0,2024-10-18
94931,0,6,0,2024-10-18
94901,5,34,0,2024-10-18
126520,1,27,0,2024-10-18
1112,2,23,0,2024-10-18
101403,0,1,0,2024-10-18
185544,4,117,1,2024-10-18
94926,0,1,0,2024-10-18
145510,1,2,0,2024-10-18
118078,0,1,0,2024-10-18
1125,1,12,0,2024-10-18
1127,3,5,0,2024-10-18
126654,0,3,0,2024-10-18
161328,0,3,0,2024-10-18
101224,13,351,4,2024-10-18
1075,1,26,0,2024-10-18
119801,0,1,0,2024-10-18
126985,0,1,0,2024-10-18
1125,0,1,0,2024-10-18
101255,1,3,1,2024-10-18
64348,0,3,0,2024-10-18
65099,1,5,0,2024-10-18
1853,0,2,0,2024-10-18
126529,0,1,0,2024-10-18
127157,0,6,0,2024-10-18
94871,0,2,0,2024-10-18
162061,0,1,0,2024-10-18
161320,0,3,0,2024-10-18
64295,0,1,0,2024-10-18
185505,0,5,0,2024-10-18
94907,0,1,0,2024-10-18
101217,1,2,0,2024-10-18
161263,0,7,0,2024-10-18
1650,0,1,0,2024-10-18
161303,3,39,0,2024-10-18
161318,0,3,0,2024-10-18
101240,0,1,0,2024-10-18
101211,1,2,0,2024-10-18
4256,0,7,0,2024-10-18
4274,0,2,0,2024-10-18
99116,0,16,0,2024-10-18
102278,0,47,0,2024-10-18
102279,1,7,0,2024-10-18
1080,1,26,0,2024-10-18
1753,1,0,0,2024-10-18
2115,0,1,0,2024-10-18
2141,0,1,0,2024-10-18
2148,1,10,0,2024-10-18
1102,0,5,0,2024-10-18
2134,1,0,0,2024-10-18
47,4,16,0,2024-10-18
2174,0,2,0,2024-10-18
2003,2,33,1,2024-10-18
1057,0,5,0,2024-10-18
1859,0,1,0,2024-10-18
1113,0,3,0,2024-10-18
4223,0,9,0,2024-10-18
3205,1,3,1,2024-10-18
161263,2,19,2,2024-10-18
4224,1,2,0,2024-10-18
4256,0,30,0,2024-10-18
1125,2,31,0,2024-10-18
1109,0,1,0,2024-10-18
101255,1,16,0,2024-10-18
1127,3,6,0,2024-10-18
2116,1,3,0,2024-10-18
126533,2,50,1,2024-10-18
1853,1,6,1,2024-10-18
99116,7,155,4,2024-10-18
4274,1,5,1,2024-10-18
102278,8,447,1,2024-10-18
102279,0,11,0,2024-10-18
1848,0,1,0,2024-10-18
126505,1,23,1,2024-10-18
2115,2,6,0,2024-10-18
1080,2,29,0,2024-10-18
2129,0,1,0,2024-10-18
1102,0,15,0,2024-10-18
1753,0,1,0,2024-10-18
47,3,19,1,2024-10-18
1081,0,5,0,2024-10-18
2141,0,2,0,2024-10-18
2149,0,6,0,2024-10-18
2148,1,26,0,2024-10-18
144446,1,1,0,2024-10-18
185505,0,6,0,2024-10-18
52758,0,29,0,2024-10-18
1094,3,115,1,2024-10-18
52708,0,5,0,2024-10-18
181335,0,6,0,2024-10-18
181341,0,6,0,2024-10-18
64336,4,16,2,2024-10-18
1097,0,7,0,2024-10-18
126547,0,7,0,2024-10-18
119143,0,2,0,2024-10-18
185546,0,2,0,2024-10-18
53494,0,5,0,2024-10-18
126538,0,12,0,2024-10-18
1061,3,42,2,2024-10-18
144473,0,1,0,2024-10-18
94901,2,17,1,2024-10-18
94931,0,3,0,2024-10-18
1112,1,7,0,2024-10-18
145510,0,2,0,2024-10-18
3187,1,2,1,2024-10-18
101224,0,1,0,2024-10-18
1094,0,2,0,2024-10-18
1127,2,1,0,2024-10-18
1748,12,0,0,2024-10-18
1752,3,0,0,2024-10-18
1749,0,1,0,2024-10-18
1075,0,1,0,2024-10-18
101217,0,1,0,2024-10-18
47,0,2,0,2024-10-18
1094,10,177,0,2024-10-19
1094,6,111,1,2024-10-19
1075,1,12,0,2024-10-19
1087,1,9,0,2024-10-19
101224,13,211,4,2024-10-19
1061,14,85,3,2024-10-19
1062,0,1,0,2024-10-19
94901,0,7,0,2024-10-19
161302,27,201,3,2024-10-19
52708,0,18,0,2024-10-19
52758,0,9,0,2024-10-19
1101,0,1,0,2024-10-19
2013,0,5,0,2024-10-19
119143,0,8,0,2024-10-19
161270,0,4,0,2024-10-19
126547,0,1,0,2024-10-19
1127,3,2,0,2024-10-19
101237,0,19,0,2024-10-19
1112,1,10,0,2024-10-19
101191,3,4,0,2024-10-19
1095,1,9,0,2024-10-19
1097,1,1,0,2024-10-19
126528,0,2,0,2024-10-19
1055,0,3,0,2024-10-19
101231,0,4,0,2024-10-19
94900,0,22,0,2024-10-19
1096,0,1,0,2024-10-19
1079,0,4,0,2024-10-19
52725,0,4,0,2024-10-19
64301,0,8,0,2024-10-19
1120,0,5,0,2024-10-19
101203,0,1,0,2024-10-19
64336,0,3,0,2024-10-19
95048,0,1,0,2024-10-19
101774,0,1,0,2024-10-19
101250,0,2,0,2024-10-19
118127,0,2,0,2024-10-19
64334,8,124,0,2024-10-19
119176,0,4,0,2024-10-19
127243,0,2,0,2024-10-19
101242,0,3,0,2024-10-19
101227,0,2,0,2024-10-19
126533,2,28,0,2024-10-19
118069,0,1,0,2024-10-19
1749,0,6,0,2024-10-19
101352,0,1,0,2024-10-19
127179,2,3,0,2024-10-19
94918,1,12,1,2024-10-19
1073,0,2,0,2024-10-19
185544,0,14,0,2024-10-19
126520,0,8,0,2024-10-19
118129,0,1,0,2024-10-19
101882,0,3,0,2024-10-19
95554,0,1,0,2024-10-19
161328,0,2,0,2024-10-19
119801,0,1,0,2024-10-19
126539,0,1,0,2024-10-19
1125,0,3,0,2024-10-19
101255,0,8,0,2024-10-19
94931,0,4,0,2024-10-19
64348,0,2,0,2024-10-19
65099,1,6,0,2024-10-19
1853,0,2,0,2024-10-19
1848,0,1,0,2024-10-19
162061,0,1,0,2024-10-19
161320,0,1,0,2024-10-19
64295,0,7,0,2024-10-19
185505,1,14,0,2024-10-19
94907,0,2,0,2024-10-19
161263,1,16,1,2024-10-19
1242,0,1,0,2024-10-19
161303,0,4,0,2024-10-19
4223,0,3,0,2024-10-19
4256,1,9,0,2024-10-19
99116,0,2,0,2024-10-19
102278,1,17,0,2024-10-19
102279,0,11,0,2024-10-19
1080,0,4,0,2024-10-19
1753,10,8,0,2024-10-19
2115,0,3,0,2024-10-19
2148,0,4,0,2024-10-19
2134,4,5,0,2024-10-19
47,2,9,1,2024-10-19
2003,0,9,0,2024-10-19
1859,0,1,0,2024-10-19
52758,1,20,1,2024-10-19
1094,15,191,1,2024-10-19
52708,0,10,0,2024-10-19
181341,0,10,0,2024-10-19
64336,0,14,0,2024-10-19
52725,0,13,0,2024-10-19
181320,0,11,0,2024-10-19
1097,0,3,0,2024-10-19
119143,0,15,0,2024-10-19
126547,0,27,0,2024-10-19
126538,0,2,0,2024-10-19
185546,1,2,1,2024-10-19
1061,45,179,33,2024-10-19
94931,0,11,0,2024-10-19
94901,0,29,0,2024-10-19
1112,0,6,0,2024-10-19
185544,3,135,0,2024-10-19
145510,1,5,0,2024-10-19
64301,0,30,0,2024-10-19
1125,0,14,0,2024-10-19
1127,6,6,0,2024-10-19
101224,29,387,8,2024-10-19
1075,3,27,0,2024-10-19
4223,0,18,0,2024-10-19
161263,5,51,2,2024-10-19
4256,3,69,1,2024-10-19
64301,0,12,0,2024-10-19
1125,0,16,0,2024-10-19
101255,0,11,0,2024-10-19
1127,4,7,0,2024-10-19
64462,0,2,0,2024-10-19
126533,1,38,0,2024-10-19
1853,0,3,0,2024-10-19
99116,3,56,0,2024-10-19
4274,0,3,0,2024-10-19
102278,4,143,2,2024-10-19
102279,1,25,1,2024-10-19
1848,0,2,0,2024-10-19
103299,0,4,0,2024-10-19
2115,2,3,0,2024-10-19
1080,2,9,1,2024-10-19
2129,0,1,0,2024-10-19
1102,0,3,0,2024-10-19
1753,1,9,0,2024-10-19
47,5,14,4,2024-10-19
1758,0,1,0,2024-10-19
1081,0,15,0,2024-10-19
2148,0,12,0,2024-10-19
2151,0,1,0,2024-10-19
185505,2,47,1,2024-10-19
2166,0,3,0,2024-10-19
52758,2,65,0,2024-10-19
1094,24,365,4,2024-10-19
52708,1,45,0,2024-10-19
181341,0,6,0,2024-10-19
64336,0,18,0,2024-10-19
52725,1,16,0,2024-10-19
1097,0,3,0,2024-10-19
181320,0,5,0,2024-10-19
126547,0,29,0,2024-10-19
119143,0,7,0,2024-10-19
185546,0,5,0,2024-10-19
126538,0,11,0,2024-10-19
1061,3,69,2,2024-10-19
144473,0,2,0,2024-10-19
94901,0,57,0,2024-10-19
94931,1,12,1,2024-10-19
1112,0,15,0,2024-10-19
145510,0,3,0,2024-10-19
64301,0,16,0,2024-10-19
3221,0,1,0,2024-10-19
3187,0,16,0,2024-10-19
101224,0,8,0,2024-10-19
1094,0,4,0,2024-10-19
101203,0,1,0,2024-10-19
161302,1,17,0,2024-10-19
1752,7,0,0,2024-10-19
102278,0,1,0,2024-10-19
1094,7,185,0,2024-10-20
1061,0,27,0,2024-10-20
1094,6,84,0,2024-10-20
1075,0,12,0,2024-10-20
101224,10,287,3,2024-10-20
1061,1,16,0,2024-10-20
94901,0,6,0,2024-10-20
161302,0,3,0,2024-10-20
52708,1,9,0,2024-10-20
52758,0,6,0,2024-10-20
117035,0,1,0,2024-10-20
1101,0,10,0,2024-10-20
119143,0,13,0,2024-10-20
126547,0,2,0,2024-10-20
1127,0,1,0,2024-10-20
101225,0,1,0,2024-10-20
40093,1,1,1,2024-10-20
1112,0,2,0,2024-10-20
101191,1,17,0,2024-10-20
1095,1,8,0,2024-10-20
126528,0,1,0,2024-10-20
101231,1,5,0,2024-10-20
94900,2,41,0,2024-10-20
185546,0,4,0,2024-10-20
52725,0,10,0,2024-10-20
64301,1,37,0,2024-10-20
1120,0,2,0,2024-10-20
64336,0,5,0,2024-10-20
102304,0,5,0,2024-10-20
126538,0,2,0,2024-10-20
118113,0,2,0,2024-10-20
118127,0,2,0,2024-10-20
1715,1,3,0,2024-10-20
64334,8,116,0,2024-10-20
119176,1,1,0,2024-10-20
101242,0,9,0,2024-10-20
118122,0,1,0,2024-10-20
101845,0,1,0,2024-10-20
101352,1,1,0,2024-10-20
94918,1,9,0,2024-10-20
1748,1,1,0,2024-10-20
185544,2,21,0,2024-10-20
126520,0,33,0,2024-10-20
1222,0,1,0,2024-10-20
101879,0,2,0,2024-10-20
101882,0,3,0,2024-10-20
119801,0,2,0,2024-10-20
1125,0,10,0,2024-10-20
101255,0,16,0,2024-10-20
94931,0,3,0,2024-10-20
64348,0,5,0,2024-10-20
65099,1,3,0,2024-10-20
94871,0,1,0,2024-10-20
94907,0,1,0,2024-10-20
1650,0,1,0,2024-10-20
161303,17,30,0,2024-10-20
161318,9,0,0,2024-10-20
101240,0,1,0,2024-10-20
101211,0,1,0,2024-10-20
4223,0,2,0,2024-10-20
4256,1,11,0,2024-10-20
99116,0,10,0,2024-10-20
102278,0,78,0,2024-10-20
102279,0,6,0,2024-10-20
1080,0,2,0,2024-10-20
103299,0,2,0,2024-10-20
1758,12,0,0,2024-10-20
1070,0,1,0,2024-10-20
1753,0,2,0,2024-10-20
2148,0,10,0,2024-10-20
2134,5,0,0,2024-10-20
47,0,10,0,2024-10-20
2003,1,48,0,2024-10-20
1859,0,2,0,2024-10-20
1113,0,2,0,2024-10-20
4223,0,7,0,2024-10-20
4256,2,32,0,2024-10-20
64301,3,120,1,2024-10-20
1125,2,63,1,2024-10-20
145510,0,1,0,2024-10-20
101255,0,22,0,2024-10-20
1127,2,6,0,2024-10-20
64462,0,9,0,2024-10-20
1853,0,2,0,2024-10-20
99116,5,80,0,2024-10-20
102278,16,575,7,2024-10-20
102279,2,43,1,2024-10-20
1848,0,1,0,2024-10-20
103299,0,8,0,2024-10-20
2115,0,1,0,2024-10-20
1080,0,9,0,2024-10-20
1753,1,5,0,2024-10-20
47,5,10,2,2024-10-20
2149,1,1,0,2024-10-20
2148,2,26,0,2024-10-20
2166,0,4,0,2024-10-20
2174,0,1,0,2024-10-20
52758,1,11,1,2024-10-20
1094,17,208,2,2024-10-20
52708,1,21,0,2024-10-20
181341,0,10,0,2024-10-20
64336,1,10,0,2024-10-20
52725,0,4,0,2024-10-20
145519,0,1,0,2024-10-20
119143,1,8,0,2024-10-20
126547,0,3,0,2024-10-20
126538,0,7,0,2024-10-20
185546,0,5,0,2024-10-20
1061,0,15,0,2024-10-20
94931,0,7,0,2024-10-20
94901,4,31,2,2024-10-20
1112,1,8,0,2024-10-20
185544,15,155,2,2024-10-20
145510,0,5,0,2024-10-20
64301,5,207,1,2024-10-20
1125,0,53,0,2024-10-20
1127,2,6,0,2024-10-20
101224,26,507,8,2024-10-20
1075,0,21,0,2024-10-20
1094,0,1,0,2024-10-20
1125,0,3,0,2024-10-20
101224,0,4,0,2024-10-20
52758,8,86,6,2024-10-20
1094,14,283,2,2024-10-20
52708,3,71,0,2024-10-20
181341,0,1,0,2024-10-20
64336,1,11,0,2024-10-20
52725,6,35,1,2024-10-20
126547,1,13,1,2024-10-20
119143,0,2,0,2024-10-20
185546,0,6,0,2024-10-20
126538,0,7,0,2024-10-20
1061,1,37,1,2024-10-20
94901,5,37,0,2024-10-20
94931,0,15,0,2024-10-20
1112,1,5,0,2024-10-20
145510,0,3,0,2024-10-20
64301,3,192,1,2024-10-20
64301,0,1,0,2024-10-20
101231,0,2,0,2024-10-20
64334,0,1,0,2024-10-20
47,0,4,0,2024-10-20
99116,0,9,0,2024-10-20
1094,0,2,0,2024-10-21
1061,0,3,0,2024-10-21
64301,0,1,0,2024-10-21
101224,0,9,0,2024-10-21
1075,0,1,0,2024-10-21
2014,1,0,0,2024-10-21
1094,3,45,0,2024-10-21
1061,1,1,0,2024-10-21
104386,2,5,0,2024-10-21
1086,0,1,0,2024-10-21
161302,0,5,0,2024-10-21
1101,0,7,0,2024-10-21
161303,0,2,0,2024-10-21
161852,0,3,0,2024-10-21
161858,0,1,0,2024-10-21
4256,0,1,0,2024-10-21
99116,1,1,0,2024-10-21
1094,13,138,0,2024-10-21
1075,1,26,0,2024-10-21
1087,1,6,0,2024-10-21
101224,20,451,3,2024-10-21
1061,23,98,0,2024-10-21
1062,0,1,0,2024-10-21
94901,0,7,0,2024-10-21
161302,12,82,2,2024-10-21
52708,0,8,0,2024-10-21
52758,0,5,0,2024-10-21
53494,0,1,0,2024-10-21
1086,0,21,0,2024-10-21
1101,0,15,0,2024-10-21
2013,1,15,0,2024-10-21
2014,0,1,0,2024-10-21
119143,0,14,0,2024-10-21
161270,0,1,0,2024-10-21
126547,0,1,0,2024-10-21
126555,0,2,0,2024-10-21
1127,0,2,0,2024-10-21
52740,7,62,4,2024-10-21
101225,0,20,0,2024-10-21
40093,0,1,0,2024-10-21
101237,1,40,0,2024-10-21
101191,1,10,0,2024-10-21
161294,0,7,0,2024-10-21
1095,1,21,0,2024-10-21
1097,1,5,0,2024-10-21
1055,0,1,0,2024-10-21
101231,0,12,0,2024-10-21
64335,2,32,0,2024-10-21
94900,4,40,0,2024-10-21
52725,1,14,0,2024-10-21
64301,0,46,0,2024-10-21
1120,1,5,0,2024-10-21
101203,0,2,0,2024-10-21
64336,0,5,0,2024-10-21
95048,0,3,0,2024-10-21
126538,1,18,0,2024-10-21
181349,0,1,0,2024-10-21
101774,0,1,0,2024-10-21
118819,0,2,0,2024-10-21
181335,0,1,0,2024-10-21
101250,1,6,0,2024-10-21
1715,0,1,0,2024-10-21
64334,10,129,0,2024-10-21
119176,0,3,0,2024-10-21
127243,0,8,0,2024-10-21
101242,1,16,0,2024-10-21
101227,2,7,0,2024-10-21
126533,0,31,0,2024-10-21
1749,0,3,0,2024-10-21
118122,0,1,0,2024-10-21
126668,0,2,0,2024-10-21
118096,0,1,0,2024-10-21
101845,4,13,0,2024-10-21
101352,0,1,0,2024-10-21
127179,0,2,0,2024-10-21
94918,0,19,0,2024-10-21
1073,0,1,0,2024-10-21
185544,0,14,0,2024-10-21
101195,1,3,1,2024-10-21
306754,0,1,0,2024-10-21
101403,0,4,0,2024-10-21
95079,0,1,0,2024-10-21
101882,0,1,0,2024-10-21
145626,0,1,0,2024-10-21
161328,0,3,0,2024-10-21
119801,0,1,0,2024-10-21
95450,0,1,0,2024-10-21
181320,0,1,0,2024-10-21
126539,0,2,0,2024-10-21
1125,0,9,0,2024-10-21
101255,0,18,0,2024-10-21
94931,0,3,0,2024-10-21
64348,0,2,0,2024-10-21
65099,0,3,0,2024-10-21
126529,0,3,0,2024-10-21
127157,0,2,0,2024-10-21
94871,0,2,0,2024-10-21
64295,0,6,0,2024-10-21
185505,1,5,0,2024-10-21
94907,0,1,0,2024-10-21
101185,0,4,0,2024-10-21
101217,0,14,0,2024-10-21
161263,2,9,1,2024-10-21
1242,0,4,0,2024-10-21
1273,0,2,0,2024-10-21
126505,0,2,0,2024-10-21
1650,0,3,0,2024-10-21
161303,1,30,0,2024-10-21
101961,0,2,0,2024-10-21
161318,0,2,0,2024-10-21
1831,0,1,0,2024-10-21
94916,0,2,0,2024-10-21
101780,0,1,0,2024-10-21
1110,0,4,0,2024-10-21
101240,1,8,0,2024-10-21
101211,0,3,0,2024-10-21
104386,7,89,0,2024-10-21
4223,0,2,0,2024-10-21
4256,3,28,0,2024-10-21
99116,0,5,0,2024-10-21
102278,0,57,0,2024-10-21
102279,0,3,0,2024-10-21
1109,0,1,0,2024-10-21
1080,0,14,0,2024-10-21
1081,0,1,0,2024-10-21
1758,0,1,0,2024-10-21
1753,0,3,0,2024-10-21
2129,0,1,0,2024-10-21
2148,1,20,1,2024-10-21
47,3,16,1,2024-10-21
2003,0,18,0,2024-10-21
161481,0,1,0,2024-10-21
1133,15,14,0,2024-10-21
52758,0,9,0,2024-10-21
181335,3,13,3,2024-10-21
1094,20,286,3,2024-10-21
52708,1,30,0,2024-10-21
181341,1,6,0,2024-10-21
64336,1,15,1,2024-10-21
